id,species_id,version_id,language_id,flavor_text
224,5,8,9,"CHARMELEON mercilessly destroys its
foes using its sharp claws.
If it encounters a strong foe, it turnsaggressive. In this excited state, the
flame at the tip of its tail flares with a
bluish white color."
225,5,9,9,"Without pity, its sharp claws destroy foes.
If it encounters a strong enemy, it
becomes agitated, and the flame on its
tail flares with a bluish white color."
226,5,10,9,"It lashes about with its tail to knock
down its foe. It then tears up the fallen
opponent with sharp claws."
227,5,11,9,"When it swings its burning tail, it
elevates the air temperature to 
unbearably high levels."
228,5,12,9,"In the rocky mountains where
CHARMELEON live, their fiery
tails shine at night like stars."
229,5,13,9,"In the rocky mountains where
CHARMELEON live, their fiery
tails shine at night like stars."
230,5,14,9,"In the rocky mountains where
CHARMELEON live, their fiery
tails shine at night like stars."
231,5,15,9,"It is very hotheaded by nature,
so it constantly seeks opponents.
It calms down only when it wins."
232,5,16,9,"It has a barbaric nature. In battle,
it whips its fiery tail around
and slashes away with sharp claws."
233,5,17,5,"La nuit, la queue ardente du Reptincel
brille comme une étoile dans son
repaire montagneux."
234,5,17,9,"In the rocky mountains where
Charmeleon live, their fiery
tails shine at night like stars."
235,5,18,5,"La nuit, la queue ardente du Reptincel
brille comme une étoile dans son
repaire montagneux."
236,5,18,9,"In the rocky mountains where
Charmeleon live, their fiery
tails shine at night like stars."
237,5,21,9,"In the rocky mountains where
Charmeleon live, their fiery
tails shine at night like stars."
238,5,22,9,"In the rocky mountains where
Charmeleon live, their fiery
tails shine at night like stars."
239,5,23,1,"しっぽを　ふりまわして　あいてを
なぎたおし　するどい　ツメで
ズタズタに　ひきさいてしまう。"
240,5,23,3,"꼬리를 휘둘러 상대를
쓰러트리고 날카로운 발톱으로
갈기갈기 찢어버린다."
241,5,23,5,"Il se sert de sa queue pour faire tomber ses
adversaires. Une fois qu’ils sont au sol, il les lacère
de ses griffes acérées."
242,5,23,6,"Es schlägt im Kampf mit seinem Schwanz nach
seinen Gegnern. Anschließend zerfetzt es
die Gegner mit seinen scharfen Klauen."
243,5,23,7,"Suele usar la cola para derribar a su rival. Cuando lo
tira, se vale de sus afiladas garras para acabar con él."
244,5,23,8,"Fa cadere a terra il nemico colpendolo con la coda,
per poi finirlo con gli artigli affilati."
245,5,23,9,"It lashes about with its tail to knock down its foe.
It then tears up the fallen opponent with
sharp claws."
246,5,23,11,"尻尾を　振り回して
相手を　なぎ倒し　鋭い　ツメで
ズタズタに　ひきさいてしまう。"
247,5,24,1,"もえる　しっぽを　ふりまわすと
まわりの　おんどが　どんどん
あがって　あいてを　くるしめる。"
248,5,24,3,"불타는 꼬리를 휘두르면
주위의 온도가 점점
올라가 상대를 괴롭게 한다."
249,5,24,5,"En agitant sa queue, il peut élever la température à
un niveau incroyable."
250,5,24,6,"Wenn Glutexo mit seinem Schwanz schwingt,
steigt die Temperatur ins Unermessliche."
251,5,24,7,"Cuando balancea la ardiente cola, eleva la temperatura
a niveles muy altos."
252,5,24,8,"Quando agita la sua coda infuocata porta la
temperatura a livelli insostenibili."
253,5,24,9,"When it swings its burning tail, it elevates the air
temperature to unbearably high levels."
254,5,24,11,"燃える　尻尾を　振り回すと
まわりの　温度が　どんどん　上がって
相手を　苦しめる。"
255,5,25,1,"するどい　ツメで　ようしゃなく　たたきのめす。
きょうてきと　むかいあうと　きぶんが　たかぶり
しっぽの　ほのおが　あおじろく　もえあがる。"
256,5,25,3,"날카로운 발톱으로 봐주지 않고 때려눕힌다.
강한 적을 만나면 기분이 고양되며
꼬리의 불꽃이 푸르스름하게 불타오른다."
257,5,25,5,"Reptincel lacère ses ennemis sans pitié grâce à ses griffes
acérées. S’il rencontre un ennemi puissant, il devient agressif
et la flamme au bout de sa queue s’embrase et prend
une couleur bleu clair."
258,5,25,6,"Gnadenlos besiegt Glutexo seine Gegner mit seinen
scharfen Klauen. Wenn es auf starke Gegner trifft,
wird es wütend und die Flamme auf seiner Schweifspitze
flackert in einem bläulichen Ton."
259,5,25,7,"Charmeleon no tiene reparo en acabar con su rival usando
las afiladas garras que tiene. Si su enemigo es fuerte, se
vuelve agresivo, y la llama que tiene en el extremo de la cola
empieza a arder con mayor intensidad tornándose azulada."
260,5,25,8,"Charmeleon distrugge il nemico senza pietà con i suoi
artigli affilati. Quando incontra un avversario molto forte
diventa aggressivo. In questo stato di grande agitazione
la fiamma della coda diventa di colore bianco bluastro."
261,5,25,9,"Charmeleon mercilessly destroys its foes using its sharp claws.
If it encounters a strong foe, it turns aggressive.
In this excited state, the flame at the tip of its tail flares with a
bluish white color."
262,5,25,11,"鋭い　ツメで　ようしゃなく　たたきのめす。
強敵と　向かい合うと　気分が　たかぶり
尻尾の　炎が　青白く　燃えあがる。"
263,5,26,1,"するどい　ツメで　ようしゃなく　たたきのめす。
きょうてきと　むかいあうと　きぶんが　たかぶり
しっぽの　ほのおが　あおじろく　もえあがる。"
264,5,26,3,"날카로운 발톱으로 봐주지 않고 때려눕힌다.
강한 적을 만나면 기분이 고양되며
꼬리의 불꽃이 푸르스름하게 불타오른다."
265,5,26,5,"Reptincel lacère ses ennemis sans pitié grâce à ses griffes
acérées. S’il rencontre un ennemi puissant, il devient agressif
et la flamme au bout de sa queue s’embrase et prend
une couleur bleu clair."
266,5,26,6,"Glutexo attackiert seine Feinde mit aller Gewalt und unter
Einsatz seiner scharfen Krallen. Trifft es auf starke Gegner,
wird es wütend und die Flamme auf seiner Schweifspitze
flackert in einem bläulichen Ton."
267,5,26,7,"Charmeleon no tiene reparo en acabar con su rival usando
las afiladas garras que tiene. Si su enemigo es fuerte, se
vuelve agresivo, y la llama que tiene en el extremo de la cola
empieza a arder con mayor intensidad tornándose azulada."
268,5,26,8,"Charmeleon distrugge il nemico senza pietà con i suoi
artigli affilati. Quando incontra un avversario molto forte
diventa aggressivo. In questo stato di grande agitazione
la fiamma della coda diventa di colore bianco bluastro."
269,5,26,9,"Charmeleon mercilessly destroys its foes using its sharp
claws. If it encounters a strong foe, it turns aggressive.
In this excited state, the flame at the tip of its tail flares with
a bluish white color."
270,5,26,11,"鋭い　ツメで　ようしゃなく　たたきのめす。
強敵と　向かい合うと　気分が　たかぶり
尻尾の　炎が　青白く　燃えあがる。"
271,6,1,9,"Spits fire that
is hot enough to
melt boulders.Known to cause
forest fires
unintentionally."
272,6,2,9,"Spits fire that
is hot enough to
melt boulders.Known to cause
forest fires
unintentionally."
273,6,3,9,"When expelling a
blast of super
hot fire, the redflame at the tip
of its tail burns
more intensely."
274,6,4,9,"If CHARIZARD be­
comes furious, the
flame at the tipof its tail flares
up in a whitish-
blue color."
275,6,5,9,"Breathing intense,
hot flames, it can
melt almost any­thing. Its breath
inflicts terrible
pain on enemies."
276,6,6,9,"It uses its wings
to fly high. The
temperature of itsfire increases as
it gains exper­
ience in battle."
277,6,7,9,"CHARIZARD flies around the sky in
search of powerful opponents.
It breathes fire of such great heatthat it melts anything. However, it
never turns its fiery breath on any
opponent weaker than itself."
278,6,8,9,"CHARIZARD flies around the sky in
search of powerful opponents.
It breathes fire of such great heatthat it melts anything. However, it
never turns its fiery breath on any
opponent weaker than itself."
279,6,9,9,"A CHARIZARD flies about in search of
strong opponents. It breathes intense
flames that can melt any material. However,
it will never torch a weaker foe."
280,6,10,9,"Its wings can carry this POKéMON close to
an altitude of 4,600 feet. It blows out
fire at very high temperatures."
281,6,11,9,"It spits fire that is hot enough to melt
boulders. It may cause forest fires by
blowing flames."
282,6,12,9,"It is said that CHARIZARD’s fire
burns hotter if it has
experienced harsh battles."
283,6,13,9,"It is said that CHARIZARD’s fire
burns hotter if it has
experienced harsh battles."
284,6,14,9,"It is said that CHARIZARD’s fire
burns hotter if it has
experienced harsh battles."
285,6,15,9,"If CHARIZARD becomes furious,
the flame at the tip of its tail flares
up in a light blue shade."
286,6,16,9,"Breathing intense, hot flames, it can
melt almost anything. Its breath
inflicts terrible pain on enemies."
287,6,17,5,"On raconte que la flamme du
Dracaufeu s’intensifie après
un combat difficile."
288,6,17,9,"It is said that Charizard’s fire
burns hotter if it has
experienced harsh battles."
289,6,18,5,"On raconte que la flamme du
Dracaufeu s’intensifie après
un combat difficile."
290,6,18,9,"It is said that Charizard’s fire
burns hotter if it has
experienced harsh battles."
291,6,21,9,"It is said that Charizard’s fire
burns hotter if it has
experienced harsh battles."
292,6,22,9,"It is said that Charizard’s fire
burns hotter if it has
experienced harsh battles."
293,6,23,1,"くちから　しゃくねつの　ほのおを
はきだすとき　しっぽの　さきは
より　あかく　はげしく　もえあがる。"
294,6,23,3,"입에서 작렬하는 불꽃을
토해낼 때 꼬리의 끝이
더욱 붉고 격렬하게 타오른다."
295,6,23,5,"Quand il crache son souffle brûlant, la flamme au bout
de sa queue s’embrase."
296,6,23,6,"Wenn dieses Pokémon einen Strahl glühenden
Feuers speit, leuchtet seine Schwanzspitze auf."
297,6,23,7,"Cuando lanza una descarga de fuego supercaliente, la
roja llama de su cola brilla más intensamente."
298,6,23,8,"Quando emette le sue lingue di fuoco, la fiamma
rossa sulla punta della coda brucia più intensamente."
299,6,23,9,"When expelling a blast of superhot fire,
the red flame at the tip of its tail burns
more intensely."
300,6,23,11,"口から　灼熱の　炎を　吐き出すとき
尻尾の　先は
より　赤く　激しく　燃え上がる。"
301,6,24,1,"ちじょう　１４００メートル　まで
ハネを　つかって　とぶことができる。
こうねつの　ほのおを　はく。"
302,6,24,3,"지상 1400m까지
날개를 사용해 날 수 있다.
고열의 불꽃을 내뿜는다."
303,6,24,5,"Ses ailes peuvent le faire voler à plus de 1 400 m
d’altitude. Ce Pokémon crache du feu à des
températures très élevées."
304,6,24,6,"Dieses Pokémon kann mit seinen Flügeln
eine Höhe von bis zu 1 400 m erreichen.
Es spuckt sehr heißes Feuer."
305,6,24,7,"Con las alas que tiene puede alcanzar una altura de
casi 1400 m. Suele escupir fuego por la boca."
306,6,24,8,"Grazie alle possenti ali può volare fino a 1400 m
d’altezza. Sputa fuoco a una temperatura
impressionante."
307,6,24,9,"Its wings can carry this Pokémon close to an
altitude of 4,600 feet. It blows out fire at very
high temperatures."
308,6,24,11,"地上　１４００メートルまで
羽を　使って　飛ぶことができる。
高熱の　炎を　吐く。"
309,6,25,1,"つよい　あいてを　もとめて　そらを　とびまわる。
なんでも　とかして　しまう　こうねつの　ほのおを
じぶんより　よわいものに　むけることは　しない。"
310,6,25,3,"강한 상대를 찾아 하늘을 날아다닌다.
무엇이든 다 녹여버리는 고열의 불꽃을
자신보다 약한 자에게 들이대지 않는다."
311,6,25,5,"Dracaufeu parcourt les cieux pour trouver des adversaires
à sa mesure. Il crache de puissantes flammes capables de
faire fondre n’importe quoi. Mais il ne dirige jamais son souffle
destructeur vers un ennemi plus faible."
312,6,25,6,"Glurak fliegt durch die Lüfte, um starke Gegner aufzuspüren.
Sein heißer Feueratem bringt alles zum Schmelzen. Aber es
richtet seinen Feueratem nie auf schwächere Gegner."
313,6,25,7,"Charizard se dedica a volar por los cielos en busca de
oponentes fuertes. Echa fuego por la boca y es capaz de
derretir cualquier cosa. No obstante, si su rival es más débil
que él, no usará este ataque."
314,6,25,8,"Charizard solca i cieli in cerca di nemici molto forti.
Riesce a emettere fiammate di un calore tale da fondere
ogni cosa. Tuttavia, non rivolge mai le sue micidiali lingue
di fuoco contro avversari più deboli di lui."
315,6,25,9,"Charizard flies around the sky in search of powerful opponents.
It breathes fire of such great heat that it melts anything.
However, it never turns its fiery breath on any opponent
weaker than itself."
